date_time,day_of_week,time_of_day,region,channel,season,promo,reservation,party_size,price_level,seats_available,staffing_level,staffing_ratio,server_experience,kitchen_load,queue_length,order_complexity,ingredient_freshness,chef_experience,manager_on_duty,weather,cuisine,table_type,allergens_flag,customer_id,order_id,waiting_time,food_quality,service_quality,overall_satisfaction,wait_issue,low_food_quality,complaint,return_intent
15/01/2024 4:30,Mon,Lunch,Tourist,Dine-In,Shoulder,0,0,2,24,48,6,1,0,87,12,4,60,4,D,Cold,Curry,High-Top,0,682,100682,54,2,3,3,1,1,1,0
15/01/2024 5:00,Mon,Lunch,Tourist,Dine-In,Shoulder,0,0,1,33,45,7,2,3,98,14,5,52,4,B,Cold,Pasta,Booth,0,683,100683,51,2,5,4,1,1,1,0
15/01/2024 5:30,Mon,Dinner,Suburban,Takeaway,Low,0,0,2,35,49,8,2,5,76,12,4,60,4,D,Storm,Sushi,Booth,0,684,100684,44,2,4,6,1,1,1,0
15/01/2024 6:00,Mon,Late Night,Suburban,Dine-In,Low,0,1,2,29,74,7,1,4,57,8,4,62,3,A,Cloudy,BBQ,High-Top,0,685,100685,21,2,4,6,0,1,1,0
15/01/2024 6:30,Mon,Dinner,Suburban,Dine-In,Shoulder,0,0,1,32,43,6,1,4,84,10,4,49,6,D,Rain,BBQ,High-Top,0,686,100686,46,2,5,6,1,1,1,0
15/01/2024 7:00,Mon,Dinner,Suburban,Takeaway,Shoulder,1,1,3,28,37,8,2,3,100,9,3,45,3,C,Hot,Salads,High-Top,0,687,100687,32,1,5,6,1,1,1,0
15/01/2024 7:30,Mon,Lunch,Suburban,Dine-In,Shoulder,0,1,4,25,55,6,1,4,74,11,4,54,4,D,Cold,Pizza,Booth,0,688,100688,44,2,4,5,1,1,1,0
15/01/2024 8:00,Mon,Dinner,Urban,Dine-In,Shoulder,0,0,2,31,58,7,1,4,84,10,3,57,4,B,Hot,Curry,Standard,0,689,100689,53,2,4,4,1,1,1,0
15/01/2024 8:30,Mon,Lunch,Urban,Dine-In,Shoulder,0,1,4,25,62,6,1,2,81,13,5,34,3,B,Hot,BBQ,Booth,1,690,100690,35,2,3,5,1,1,1,0
15/01/2024 9:00,Mon,Lunch,Urban,Takeaway,Shoulder,0,1,3,32,47,7,1,2,100,12,4,49,5,C,Clear,Sushi,High-Top,0,691,100691,52,2,4,5,1,1,1,0
15/01/2024 9:30,Mon,Afternoon,Urban,Dine-In,Shoulder,0,0,4,26,57,7,1,3,65,1,4,62,4,B,Storm,Salads,Standard,0,692,100692,28,2,4,8,1,1,1,0
15/01/2024 10:00,Mon,Afternoon,Urban,Delivery,High,0,0,2,19,76,7,1,4,52,1,4,71,4,A,Rain,Curry,Standard,0,693,100693,30,2,4,7,1,1,1,0
15/01/2024 10:30,Mon,Lunch,Urban,Dine-In,Low,0,0,4,28,55,6,1,0,68,14,3,49,2,B,Storm,Burgers,High-Top,0,694,100694,44,2,2,5,1,1,1,0
15/01/2024 11:00,Mon,Breakfast,Urban,Delivery,High,0,0,1,20,59,9,2,3,59,8,1,71,4,A,Clear,Salads,Booth,0,695,100695,23,3,5,8,0,0,0,1
15/01/2024 11:30,Mon,Dinner,Suburban,Dine-In,Low,0,1,4,22,54,5,1,0,89,11,4,58,4,D,Rain,BBQ,Standard,0,696,100696,54,2,3,3,1,1,1,0
15/01/2024 12:00,Mon,Lunch,Urban,Dine-In,High,0,1,3,19,47,7,1,2,93,13,4,64,3,D,Rain,Pasta,High-Top,0,697,100697,41,2,4,5,1,1,1,0
15/01/2024 12:30,Mon,Dinner,Urban,Takeaway,High,0,0,3,23,52,7,1,5,74,11,3,50,4,B,Cloudy,Salads,High-Top,0,698,100698,49,3,4,4,1,0,1,0
15/01/2024 13:00,Mon,Lunch,Suburban,Takeaway,High,0,0,1,23,52,8,2,2,100,13,3,52,5,B,Storm,Sushi,Booth,0,699,100699,53,3,4,5,1,0,1,0
15/01/2024 13:30,Mon,Afternoon,Urban,Dine-In,High,0,0,2,30,67,9,1,3,60,10,3,71,4,C,Storm,Curry,Standard,0,700,100700,28,2,4,8,1,1,1,0
15/01/2024 14:00,Mon,Afternoon,Suburban,Takeaway,High,0,1,3,27,52,7,1,4,63,12,3,55,6,D,Cloudy,Salads,Standard,0,701,100701,33,2,4,7,1,1,1,0
15/01/2024 14:30,Mon,Breakfast,Suburban,Takeaway,Shoulder,1,0,1,33,63,7,1,4,65,4,3,69,4,A,Hot,BBQ,High-Top,0,702,100702,29,2,4,8,1,1,1,0
15/01/2024 15:00,Mon,Lunch,Urban,Dine-In,High,0,1,3,27,41,7,2,4,85,11,3,65,4,C,Clear,Salads,Standard,0,703,100703,44,3,5,6,1,0,1,0
15/01/2024 15:30,Mon,Breakfast,Suburban,Dine-In,Shoulder,0,0,1,20,75,7,1,3,72,6,3,58,4,C,Storm,Sushi,Booth,0,704,100704,39,3,3,6,1,0,1,0
15/01/2024 16:00,Mon,Breakfast,Urban,Takeaway,High,0,0,4,25,57,9,2,3,57,5,4,68,4,D,Cloudy,Sushi,Booth,0,705,100705,20,3,5,10,0,0,0,1
15/01/2024 16:30,Mon,Late Night,Urban,Dine-In,Shoulder,0,0,1,23,47,8,2,3,66,7,2,65,3,C,Rain,BBQ,Booth,0,706,100706,23,4,5,9,0,0,0,1
15/01/2024 17:00,Mon,Lunch,Suburban,Dine-In,Shoulder,0,0,3,30,72,7,1,2,100,13,5,70,3,A,Cold,Pizza,Standard,0,707,100707,54,2,3,3,1,1,1,0
15/01/2024 17:30,Mon,Dinner,Suburban,Takeaway,High,0,0,3,22,46,8,2,1,97,12,4,56,3,C,Cloudy,Sushi,Booth,1,708,100708,49,1,4,3,1,1,1,0
15/01/2024 18:00,Mon,Lunch,Urban,Dine-In,High,0,0,2,28,51,5,1,2,100,14,4,60,2,A,Cold,BBQ,Standard,0,709,100709,57,2,3,4,1,1,1,0
15/01/2024 18:30,Mon,Dinner,Tourist,Dine-In,Shoulder,0,0,3,33,36,6,2,4,77,14,3,53,2,A,Hot,Salads,Standard,0,710,100710,35,2,5,6,1,1,1,0
15/01/2024 19:00,Mon,Dinner,Urban,Delivery,Shoulder,0,1,3,33,50,7,1,5,92,12,4,50,3,B,Clear,Salads,Standard,0,711,100711,44,1,5,5,1,1,1,0
15/01/2024 19:30,Mon,Dinner,Tourist,Dine-In,Shoulder,0,0,2,33,63,7,1,3,85,13,2,57,3,D,Cold,Burgers,Booth,1,712,100712,50,3,4,7,1,0,1,0
15/01/2024 20:00,Mon,Afternoon,Suburban,Takeaway,Low,0,1,1,27,66,4,1,4,57,5,2,59,4,D,Hot,BBQ,Patio,0,713,100713,28,2,2,5,1,1,1,0
15/01/2024 20:30,Mon,Afternoon,Suburban,Takeaway,High,0,0,1,29,46,8,2,3,65,0,3,75,5,D,Cold,Pasta,Standard,0,714,100714,22,3,5,10,0,0,0,1
15/01/2024 21:00,Mon,Lunch,Urban,Dine-In,Shoulder,0,0,3,28,44,7,2,3,99,13,4,67,4,D,Rain,BBQ,Standard,0,715,100715,45,2,4,7,1,1,1,0
15/01/2024 21:30,Mon,Late Night,Tourist,Dine-In,Shoulder,0,0,1,27,67,7,1,2,52,8,3,66,4,A,Rain,Salads,Standard,0,716,100716,27,3,4,7,1,0,1,0
15/01/2024 22:00,Mon,Dinner,Urban,Dine-In,Low,0,0,3,27,55,4,1,4,78,12,5,51,2,D,Rain,Curry,Standard,1,717,100717,52,2,3,3,1,1,1,0
15/01/2024 22:30,Mon,Late Night,Tourist,Dine-In,Shoulder,0,1,2,23,56,7,1,2,57,3,3,67,4,D,Rain,Salads,Standard,0,718,100718,16,3,4,8,0,0,0,1
15/01/2024 23:00,Mon,Breakfast,Urban,Dine-In,High,0,0,3,26,63,8,1,2,37,3,4,52,4,A,Cloudy,Sushi,High-Top,0,719,100719,21,2,4,8,0,1,1,0
15/01/2024 23:30,Mon,Dinner,Urban,Dine-In,Low,0,0,2,35,40,7,2,3,86,14,4,47,4,B,Rain,Burgers,High-Top,1,720,100720,44,2,4,6,1,1,1,0
16/01/2024 0:00,Tue,Late Night,Suburban,Dine-In,Shoulder,0,0,2,26,50,6,1,3,73,2,3,54,3,D,Rain,Pasta,Standard,0,721,100721,23,3,4,7,0,0,0,1
16/01/2024 0:30,Tue,Lunch,Tourist,Dine-In,Low,0,1,3,30,30,7,2,3,70,14,3,48,2,C,Cloudy,Pizza,Standard,0,722,100722,25,2,5,8,1,1,1,0
16/01/2024 1:00,Tue,Breakfast,Urban,Dine-In,Shoulder,0,0,3,28,67,9,1,2,55,5,3,59,6,B,Rain,Burgers,Standard,0,723,100723,33,4,3,8,1,0,1,0
16/01/2024 1:30,Tue,Dinner,Urban,Dine-In,High,0,0,3,29,49,8,2,2,79,9,5,42,2,B,Hot,BBQ,Booth,0,724,100724,48,2,4,3,1,1,1,0
16/01/2024 2:00,Tue,Dinner,Tourist,Dine-In,High,0,1,3,27,50,8,2,1,91,16,4,52,5,B,Hot,Curry,Booth,0,725,100725,49,2,3,4,1,1,1,0
16/01/2024 2:30,Tue,Dinner,Suburban,Dine-In,High,0,1,1,31,25,5,2,2,93,17,4,53,4,D,Storm,BBQ,Standard,1,726,100726,41,2,5,6,1,1,1,0
16/01/2024 3:00,Tue,Breakfast,Urban,Dine-In,High,1,0,4,22,60,9,2,3,62,6,4,76,4,A,Hot,Salads,High-Top,1,727,100727,29,3,4,7,1,0,1,0
16/01/2024 3:30,Tue,Dinner,Tourist,Dine-In,Shoulder,0,0,3,33,54,6,1,4,83,13,5,56,3,D,Clear,Sushi,Booth,1,728,100728,52,2,4,3,1,1,1,0
16/01/2024 4:00,Tue,Lunch,Suburban,Dine-In,Low,0,0,1,33,33,8,2,2,89,11,4,69,5,D,Clear,Pasta,Standard,1,729,100729,49,2,5,7,1,1,1,0
16/01/2024 4:30,Tue,Lunch,Suburban,Takeaway,High,0,0,2,28,50,6,1,4,99,12,4,61,4,B,Clear,Pizza,High-Top,0,730,100730,53,2,4,3,1,1,1,0
16/01/2024 5:00,Tue,Lunch,Urban,Dine-In,Shoulder,0,0,3,25,49,7,1,2,99,12,5,78,4,A,Cloudy,Curry,Patio,0,731,100731,48,2,4,4,1,1,1,0
16/01/2024 5:30,Tue,Dinner,Suburban,Dine-In,Low,0,0,2,37,46,9,2,2,83,15,4,44,3,D,Hot,Sushi,Standard,0,732,100732,48,2,4,4,1,1,1,0
16/01/2024 6:00,Tue,Dinner,Urban,Dine-In,High,0,1,3,25,60,8,1,4,87,15,5,65,3,D,Clear,Pasta,High-Top,0,733,100733,31,2,4,7,1,1,1,0
16/01/2024 6:30,Tue,Afternoon,Suburban,Dine-In,High,0,1,4,24,69,7,1,0,52,0,2,49,5,D,Storm,Curry,Booth,0,734,100734,17,3,3,7,0,0,0,0
16/01/2024 7:00,Tue,Lunch,Urban,Dine-In,High,0,0,4,20,77,5,1,2,89,9,3,66,3,D,Cloudy,Burgers,Booth,1,735,100735,52,2,3,4,1,1,1,0
16/01/2024 7:30,Tue,Dinner,Urban,Delivery,High,0,0,1,34,40,8,2,3,73,11,4,59,2,A,Storm,Pizza,Booth,0,736,100736,45,2,5,6,1,1,1,0
16/01/2024 8:00,Tue,Lunch,Urban,Dine-In,Shoulder,0,0,3,22,53,8,2,3,89,12,3,53,4,A,Hot,Salads,Standard,0,737,100737,50,2,4,4,1,1,1,0
16/01/2024 8:30,Tue,Dinner,Tourist,Delivery,Shoulder,0,0,4,30,62,7,1,1,82,14,4,57,2,A,Rain,Sushi,Booth,0,738,100738,50,2,4,3,1,1,1,0
16/01/2024 9:00,Tue,Afternoon,Tourist,Dine-In,Shoulder,0,1,3,26,54,7,1,2,53,3,2,60,6,C,Storm,BBQ,Booth,0,739,100739,19,3,4,9,0,0,0,1
16/01/2024 9:30,Tue,Lunch,Urban,Dine-In,High,1,0,4,28,64,7,1,4,77,14,3,54,4,A,Rain,Pizza,Standard,0,740,100740,44,3,4,7,1,0,1,0
16/01/2024 10:00,Tue,Afternoon,Suburban,Dine-In,Shoulder,0,1,5,23,63,9,1,2,72,10,5,69,2,A,Cloudy,Salads,High-Top,0,741,100741,33,2,4,6,1,1,1,0
16/01/2024 10:30,Tue,Lunch,Suburban,Dine-In,Shoulder,0,0,4,30,36,7,2,4,78,11,3,39,4,B,Storm,Pasta,Standard,0,742,100742,42,2,5,5,1,1,1,0
16/01/2024 11:00,Tue,Dinner,Urban,Dine-In,High,0,0,3,35,40,6,2,2,74,10,3,58,3,D,Storm,Pizza,Booth,0,743,100743,42,2,4,5,1,1,1,0
16/01/2024 11:30,Tue,Afternoon,Suburban,Dine-In,High,0,0,4,24,55,9,2,0,53,2,3,64,5,D,Cold,Curry,Standard,1,744,100744,21,3,4,8,0,0,0,1
16/01/2024 12:00,Tue,Lunch,Suburban,Dine-In,Shoulder,0,0,3,21,49,9,2,3,73,10,3,52,3,B,Cloudy,Pizza,Patio,0,745,100745,41,2,5,7,1,1,1,0
16/01/2024 12:30,Tue,Dinner,Urban,Dine-In,Low,0,1,3,21,60,9,2,3,93,15,3,50,3,A,Cloudy,Salads,Patio,0,746,100746,44,2,3,6,1,1,1,0
16/01/2024 13:00,Tue,Lunch,Urban,Dine-In,Low,1,0,2,27,49,4,1,1,79,15,5,62,3,D,Clear,BBQ,Booth,1,747,100747,59,2,2,4,1,1,1,0
16/01/2024 13:30,Tue,Afternoon,Tourist,Dine-In,Low,0,1,4,23,70,9,1,2,59,7,3,75,4,C,Hot,BBQ,Booth,0,748,100748,23,4,4,10,0,0,0,1
16/01/2024 14:00,Tue,Late Night,Urban,Dine-In,High,0,0,2,24,61,9,1,5,55,2,4,87,2,C,Storm,Pasta,Patio,0,749,100749,23,3,5,9,0,0,0,1
16/01/2024 14:30,Tue,Dinner,Urban,Dine-In,Shoulder,0,0,4,29,50,6,1,4,100,12,5,66,3,B,Storm,Salads,Booth,0,750,100750,49,2,4,4,1,1,1,0
16/01/2024 15:00,Tue,Breakfast,Suburban,Takeaway,Low,0,0,3,23,58,6,1,4,63,4,3,73,3,C,Cloudy,Sushi,Standard,0,751,100751,36,3,3,6,1,0,1,0
16/01/2024 15:30,Tue,Late Night,Suburban,Dine-In,Shoulder,0,0,1,36,68,8,1,1,53,10,3,57,4,B,Cloudy,Salads,High-Top,0,752,100752,30,3,4,7,1,0,1,0
16/01/2024 16:00,Tue,Dinner,Urban,Dine-In,High,0,1,3,30,51,7,1,4,86,14,3,49,4,C,Hot,Pizza,Patio,0,753,100753,42,2,4,4,1,1,1,0
16/01/2024 16:30,Tue,Lunch,Suburban,Dine-In,Shoulder,0,0,1,32,44,5,1,1,75,13,3,55,5,C,Cloudy,BBQ,High-Top,0,754,100754,54,2,3,4,1,1,1,0
16/01/2024 17:00,Tue,Breakfast,Tourist,Takeaway,High,0,1,3,24,63,9,1,1,66,6,3,69,5,C,Rain,Curry,High-Top,0,755,100755,30,3,4,7,1,0,1,0
16/01/2024 17:30,Tue,Dinner,Urban,Dine-In,Shoulder,0,0,4,27,46,8,2,4,86,12,3,50,3,B,Rain,Pasta,Standard,0,756,100756,37,2,4,6,1,1,1,0
16/01/2024 18:00,Tue,Dinner,Urban,Dine-In,Shoulder,0,1,2,26,46,7,2,1,94,14,5,67,2,D,Cold,Burgers,Standard,0,757,100757,51,1,4,4,1,1,1,0
16/01/2024 18:30,Tue,Afternoon,Urban,Dine-In,Low,0,1,3,25,69,6,1,4,52,4,4,58,4,B,Rain,Burgers,High-Top,0,758,100758,28,3,3,7,1,0,1,0
16/01/2024 19:00,Tue,Dinner,Suburban,Dine-In,Shoulder,0,0,5,22,49,6,1,1,76,17,5,42,2,A,Rain,Curry,Standard,0,759,100759,42,1,3,4,1,1,1,0
16/01/2024 19:30,Tue,Dinner,Suburban,Dine-In,High,1,0,2,22,67,8,1,2,70,10,4,70,3,A,Hot,Salads,Booth,0,760,100760,51,3,4,6,1,0,1,0
16/01/2024 20:00,Tue,Lunch,Urban,Dine-In,Low,0,1,1,26,56,8,1,4,68,14,3,57,4,C,Storm,BBQ,Patio,0,761,100761,34,3,4,7,1,0,1,0
16/01/2024 20:30,Tue,Lunch,Urban,Takeaway,High,0,0,4,24,44,6,1,2,90,15,5,52,4,C,Rain,Salads,Booth,0,762,100762,54,2,4,4,1,1,1,0
16/01/2024 21:00,Tue,Lunch,Urban,Dine-In,High,0,0,5,26,43,6,1,4,100,13,4,41,4,D,Cold,Pasta,Standard,0,763,100763,48,2,4,5,1,1,1,0
16/01/2024 21:30,Tue,Dinner,Urban,Dine-In,High,0,0,3,27,40,6,2,1,83,13,4,65,2,D,Cloudy,Sushi,Booth,0,764,100764,57,2,4,4,1,1,1,0
16/01/2024 22:00,Tue,Breakfast,Suburban,Dine-In,Shoulder,0,1,4,24,65,8,1,3,53,4,3,89,3,D,Rain,Burgers,Booth,0,765,100765,22,3,3,7,0,0,0,0
16/01/2024 22:30,Tue,Dinner,Urban,Dine-In,Shoulder,0,0,4,31,43,6,1,3,86,10,4,60,3,C,Cold,Salads,Standard,0,766,100766,50,2,4,3,1,1,1,0
16/01/2024 23:00,Tue,Dinner,Suburban,Dine-In,Low,0,0,2,31,32,6,2,2,82,18,5,49,3,B,Hot,BBQ,High-Top,0,767,100767,48,2,4,5,1,1,1,0
16/01/2024 23:30,Tue,Dinner,Tourist,Dine-In,High,1,0,2,28,37,7,2,4,71,12,3,62,3,C,Cloudy,Curry,Standard,1,768,100768,34,3,5,7,1,0,1,0
17/01/2024 0:00,Wed,Lunch,Urban,Dine-In,Shoulder,0,0,4,36,41,7,2,2,80,9,4,61,3,A,Cold,Pizza,Booth,0,769,100769,43,2,4,5,1,1,1,0
17/01/2024 0:30,Wed,Dinner,Tourist,Dine-In,High,0,0,5,26,53,8,2,3,88,11,5,60,7,C,Rain,Pizza,Patio,1,770,100770,41,2,4,5,1,1,1,0
17/01/2024 1:00,Wed,Breakfast,Suburban,Dine-In,Shoulder,0,0,3,28,59,6,1,1,78,9,3,57,6,D,Storm,Burgers,High-Top,0,771,100771,37,2,4,6,1,1,1,0
17/01/2024 1:30,Wed,Dinner,Suburban,Dine-In,High,1,0,2,30,58,8,1,2,82,20,4,55,2,A,Cloudy,Burgers,Standard,0,772,100772,49,2,3,4,1,1,1,0
17/01/2024 2:00,Wed,Breakfast,Suburban,Dine-In,Low,0,1,5,24,53,7,1,2,61,6,3,58,5,C,Cloudy,Sushi,Booth,0,773,100773,17,3,4,8,0,0,0,1
17/01/2024 2:30,Wed,Lunch,Suburban,Dine-In,Low,0,1,2,27,47,9,2,2,73,15,4,59,5,D,Storm,Salads,Booth,0,774,100774,35,3,4,6,1,0,1,0
17/01/2024 3:00,Wed,Dinner,Suburban,Delivery,High,0,0,2,26,64,8,1,4,94,19,4,54,2,C,Cloudy,Sushi,Standard,0,775,100775,49,2,4,5,1,1,1,0
17/01/2024 3:30,Wed,Breakfast,Suburban,Dine-In,Shoulder,0,1,3,28,57,9,2,4,52,2,3,77,3,C,Rain,BBQ,Booth,0,776,100776,15,2,4,8,0,1,1,0
17/01/2024 4:00,Wed,Lunch,Urban,Dine-In,Shoulder,0,0,4,33,52,7,1,3,76,14,4,57,4,D,Cloudy,BBQ,Standard,0,777,100777,45,2,4,4,1,1,1,0
17/01/2024 4:30,Wed,Dinner,Suburban,Delivery,High,0,0,4,28,45,9,2,2,77,18,4,62,5,A,Rain,Salads,Booth,0,778,100778,49,3,5,5,1,0,1,0
17/01/2024 5:00,Wed,Dinner,Urban,Dine-In,High,0,1,3,21,48,7,1,2,78,16,3,52,4,A,Storm,Burgers,Standard,1,779,100779,37,2,4,5,1,1,1,0
17/01/2024 5:30,Wed,Dinner,Urban,Delivery,Shoulder,1,0,3,30,54,9,2,2,75,12,4,42,2,B,Clear,Pasta,Standard,0,780,100780,42,1,4,5,1,1,1,0
17/01/2024 6:00,Wed,Dinner,Suburban,Dine-In,High,0,0,3,27,55,6,1,3,93,14,5,68,3,A,Storm,Sushi,Booth,0,781,100781,54,2,3,3,1,1,1,0
17/01/2024 6:30,Wed,Afternoon,Urban,Dine-In,High,0,0,3,21,61,9,1,3,51,11,4,66,4,C,Rain,Pizza,Booth,0,782,100782,28,2,4,6,1,1,1,0
17/01/2024 7:00,Wed,Lunch,Suburban,Dine-In,Low,1,0,1,28,48,9,2,3,96,13,5,64,4,D,Hot,Burgers,Patio,0,783,100783,51,2,5,6,1,1,1,0
17/01/2024 7:30,Wed,Lunch,Suburban,Takeaway,Shoulder,1,0,2,27,51,6,1,3,79,10,3,68,2,A,Storm,Curry,Booth,0,784,100784,44,2,3,5,1,1,1,0
17/01/2024 8:00,Wed,Lunch,Urban,Dine-In,Low,0,0,3,24,44,7,2,3,81,15,5,58,2,C,Hot,BBQ,Standard,0,785,100785,49,2,4,5,1,1,1,0
17/01/2024 8:30,Wed,Late Night,Tourist,Delivery,Shoulder,1,0,1,24,58,7,1,4,49,2,2,51,4,C,Hot,Pizza,Booth,0,786,100786,12,3,5,9,0,0,0,1
17/01/2024 9:00,Wed,Dinner,Urban,Dine-In,High,0,0,3,34,53,7,1,2,74,11,3,51,4,A,Rain,BBQ,Standard,0,787,100787,40,2,4,6,1,1,1,0
17/01/2024 9:30,Wed,Afternoon,Urban,Takeaway,High,0,1,2,26,68,10,1,4,56,4,2,60,5,D,Rain,Burgers,Standard,0,788,100788,19,3,5,9,0,0,0,1
17/01/2024 10:00,Wed,Afternoon,Tourist,Dine-In,High,0,1,5,25,53,7,1,2,54,5,3,61,4,D,Clear,Burgers,Booth,0,789,100789,21,3,4,7,0,0,0,1
17/01/2024 10:30,Wed,Late Night,Suburban,Dine-In,Low,0,0,4,27,59,8,1,3,73,2,4,63,5,B,Cold,Curry,Booth,0,790,100790,30,3,5,7,1,0,1,0
17/01/2024 11:00,Wed,Lunch,Urban,Delivery,High,0,1,2,29,42,6,1,3,64,14,4,56,4,D,Cloudy,BBQ,Patio,0,791,100791,43,2,3,5,1,1,1,0
17/01/2024 11:30,Wed,Dinner,Tourist,Delivery,Shoulder,0,1,2,27,46,7,2,3,99,12,4,74,3,D,Storm,Sushi,Standard,0,792,100792,44,2,4,5,1,1,1,0
17/01/2024 12:00,Wed,Afternoon,Tourist,Dine-In,Shoulder,0,0,3,26,68,9,1,3,49,7,2,70,4,A,Rain,Sushi,Booth,0,793,100793,26,3,4,7,1,0,1,0
17/01/2024 12:30,Wed,Dinner,Urban,Dine-In,High,1,1,2,28,46,6,1,4,100,13,4,67,5,A,Storm,Burgers,High-Top,0,794,100794,45,2,4,4,1,1,1,0
17/01/2024 13:00,Wed,Breakfast,Urban,Dine-In,Shoulder,0,0,3,16,59,10,2,2,63,5,4,60,4,C,Cold,Salads,Patio,0,795,100795,29,2,5,7,1,1,1,0
17/01/2024 13:30,Wed,Dinner,Urban,Dine-In,High,0,0,2,30,40,7,2,4,99,13,4,70,3,A,Cold,BBQ,Standard,0,796,100796,50,2,4,5,1,1,1,0
17/01/2024 14:00,Wed,Late Night,Urban,Dine-In,High,0,0,1,25,56,6,1,4,55,9,2,66,3,B,Hot,Pasta,High-Top,0,797,100797,23,3,4,8,0,0,0,1
17/01/2024 14:30,Wed,Dinner,Urban,Dine-In,High,0,0,3,30,38,7,2,3,86,16,4,55,5,C,Cloudy,BBQ,Booth,0,798,100798,47,2,4,5,1,1,1,0
17/01/2024 15:00,Wed,Dinner,Urban,Dine-In,Low,0,1,3,28,52,9,2,2,81,9,5,37,3,D,Clear,Sushi,Standard,0,799,100799,41,2,5,5,1,1,1,0
17/01/2024 15:30,Wed,Late Night,Tourist,Takeaway,Low,0,0,2,24,63,9,1,2,61,4,4,72,4,A,Storm,Sushi,Standard,0,800,100800,29,3,5,8,1,0,1,0
17/01/2024 16:00,Wed,Dinner,Suburban,Dine-In,High,0,0,4,24,53,7,1,1,74,13,3,64,3,B,Cloudy,Pasta,Standard,0,801,100801,47,3,4,6,1,0,1,0
17/01/2024 16:30,Wed,Lunch,Tourist,Dine-In,Shoulder,0,0,2,29,53,6,1,3,89,6,4,64,3,C,Clear,Sushi,Standard,0,802,100802,48,2,4,5,1,1,1,0
17/01/2024 17:00,Wed,Dinner,Urban,Dine-In,Shoulder,0,0,3,29,53,7,1,1,86,14,3,41,4,B,Storm,Pasta,Standard,0,803,100803,45,2,4,4,1,1,1,0
17/01/2024 17:30,Wed,Dinner,Suburban,Dine-In,High,0,1,4,33,38,7,2,1,83,10,3,64,3,B,Cloudy,Sushi,High-Top,0,804,100804,36,3,4,6,1,0,1,0
17/01/2024 18:00,Wed,Afternoon,Suburban,Dine-In,Shoulder,0,0,3,23,54,5,1,3,74,3,4,62,4,D,Rain,Curry,High-Top,0,805,100805,34,3,4,6,1,0,1,0
17/01/2024 18:30,Wed,Dinner,Suburban,Dine-In,High,1,1,3,32,32,7,2,2,92,11,4,47,3,C,Storm,Pasta,Patio,0,806,100806,38,3,5,7,1,0,1,0
17/01/2024 19:00,Wed,Late Night,Suburban,Dine-In,High,0,0,2,28,56,9,2,3,53,9,4,87,5,A,Cloudy,Salads,Booth,0,807,100807,23,3,5,7,0,0,0,0
17/01/2024 19:30,Wed,Late Night,Urban,Takeaway,Low,0,0,2,22,53,7,1,3,62,7,2,80,4,D,Cold,BBQ,Standard,0,808,100808,25,4,4,10,0,0,0,1
17/01/2024 20:00,Wed,Afternoon,Suburban,Dine-In,Shoulder,0,1,2,19,60,8,1,5,69,4,3,72,3,B,Clear,Sushi,Standard,0,809,100809,23,3,5,9,0,0,0,1
17/01/2024 20:30,Wed,Breakfast,Tourist,Delivery,High,0,1,2,29,80,8,1,3,35,3,3,70,4,C,Cloudy,Burgers,High-Top,0,810,100810,13,3,4,8,0,0,0,1
17/01/2024 21:00,Wed,Late Night,Urban,Takeaway,High,0,1,2,27,66,9,1,2,45,5,2,81,4,D,Rain,Pasta,Standard,1,811,100811,16,3,4,8,0,0,0,1
17/01/2024 21:30,Wed,Dinner,Suburban,Takeaway,High,0,0,1,31,62,7,1,3,85,18,5,50,3,A,Storm,Pasta,Standard,0,812,100812,58,2,3,3,1,1,1,0
17/01/2024 22:00,Wed,Breakfast,Urban,Dine-In,Shoulder,0,0,2,26,67,9,1,2,51,4,3,90,2,B,Storm,Pasta,Patio,0,813,100813,27,3,5,9,1,0,1,0
17/01/2024 22:30,Wed,Late Night,Suburban,Dine-In,Low,0,1,2,21,59,7,1,5,65,0,3,65,6,C,Storm,Sushi,Standard,0,814,100814,19,3,4,10,0,0,0,1
17/01/2024 23:00,Wed,Dinner,Tourist,Dine-In,Shoulder,0,0,2,29,50,6,1,3,75,14,3,65,2,D,Rain,BBQ,High-Top,0,815,100815,43,2,3,5,1,1,1,0
17/01/2024 23:30,Wed,Afternoon,Urban,Dine-In,High,0,1,2,28,67,9,1,3,46,6,2,70,5,D,Clear,Burgers,High-Top,0,816,100816,29,3,4,9,1,0,1,0
18/01/2024 0:00,Thu,Dinner,Urban,Dine-In,Shoulder,0,0,3,19,52,7,1,4,92,14,5,45,3,B,Storm,Pasta,Patio,0,817,100817,50,2,5,6,1,1,1,0
18/01/2024 0:30,Thu,Lunch,Urban,Dine-In,Low,0,1,3,30,48,5,1,2,85,13,4,55,4,D,Clear,Pizza,Booth,0,818,100818,47,2,3,3,1,1,1,0
18/01/2024 1:00,Thu,Breakfast,Urban,Dine-In,High,0,0,4,28,71,8,1,1,70,5,3,80,4,A,Cloudy,Pasta,Booth,0,819,100819,29,3,4,7,1,0,1,0
18/01/2024 1:30,Thu,Lunch,Urban,Dine-In,Shoulder,0,0,2,32,54,5,1,3,91,10,4,47,4,A,Cold,Pasta,Standard,0,820,100820,53,2,3,3,1,1,1,0
